station_id,state,t_s
S11,blocked,13222.949857930325
S01,blocked,13226.597017625889
S08,blocked,13226.663842003307
S03,starved,13226.11313225531
S06,blocked,13228.313863334219
S04,starved,13228.875207670806
S04,working,13230.875207670806
S01,working,13232.597017625889
S05,blocked,13232.987751330109
S03,working,13233.11313225531
S12,blocked,13261.226974598345
S19,working,13267.60939972493
S18,working,13262.715957840852
S16,working,13262.212157997574
S13,working,13262.093088679838
S12,working,13266.226974598345
S11,working,13265.949857930325
S09,working,13265.283417927541
S08,working,13264.663842003307
S07,working,13263.823369680236
S06,working,13264.313863334219
S05,working,13262.987751330109
S04,starved,13287.875207670806
S04,working,13291.875207670806
S16,blocked,13311.212157997574
S06,blocked,13314.313863334219
S09,blocked,13316.283417927541
S18,blocked,13315.715957840852
S07,blocked,13319.823369680236
S19,blocked,13324.60939972493
S13,blocked,13322.093088679838
S11,blocked,13328.949857930325
S05,blocked,13326.987751330109
S12,blocked,13333.226974598345
S08,blocked,13333.663842003307
S19,working,13343.60939972493
S18,working,13338.715957840852
S16,working,13338.212157997574
S13,working,13338.093088679838
S12,working,13342.226974598345
S11,working,13341.949857930325
S09,working,13341.283417927541
S08,working,13340.663842003307
S07,working,13339.823369680236
S06,working,13340.313863334219
S05,working,13338.987751330109
S04,starved,13341.875207670806
S04,working,13345.875207670806
S06,blocked,13385.313863334219
S07,blocked,13388.823369680236
S09,blocked,13391.283417927541
S18,blocked,13389.715957840852
S11,blocked,13392.949857930325
S13,blocked,13391.093088679838
S16,blocked,13392.212157997574
S04,starved,13394.875207670806
S04,working,13397.875207670806
S12,blocked,13400.226974598345
S05,blocked,13399.987751330109
S19,blocked,13411.60939972493
S08,blocked,13410.663842003307
S19,working,13423.60939972493
S18,working,13418.715957840852
S16,working,13418.212157997574
S13,working,13418.093088679838
S12,working,13422.226974598345
S11,working,13421.949857930325
S09,working,13421.283417927541
S08,working,13420.663842003307
S07,working,13419.823369680236
S06,working,13420.313863334219
S05,working,13418.987751330109
S08,blocked,13467.663842003307
S16,blocked,13468.212157997574
S09,blocked,13474.283417927541
S07,blocked,13472.823369680236
S06,blocked,13474.313863334219
S18,blocked,13475.715957840852
S13,blocked,13475.093088679838
S19,blocked,13483.60939972493
S05,blocked,13480.987751330109
S12,blocked,13488.226974598345
S03,starved,13492.11313225531
S02,starved,13494.134132987176
S11,blocked,13498.949857930325
S03,working,13496.11313225531
S02,working,13519.134132987176
S19,working,13541.60939972493
S18,working,13536.715957840852
S16,working,13536.212157997574
S13,working,13536.093088679838
S12,working,13540.226974598345
S11,working,13539.949857930325
S09,working,13539.283417927541
S08,working,13538.663842003307
S07,working,13537.823369680236
S06,working,13538.313863334219
S05,working,13536.987751330109
S03,starved,13547.11313225531
S02,starved,13573.134132987176
S03,working,13575.11313225531
S02,working,13579.134132987176
S19,blocked,13589.60939972493
S08,blocked,13589.663842003307
S18,blocked,13589.715957840852
S13,blocked,13590.093088679838
S16,blocked,13591.212157997574
S09,blocked,13594.283417927541
S07,blocked,13592.823369680236
S06,blocked,13593.313863334219
S11,blocked,13595.949857930325
S05,blocked,13595.987751330109
S12,blocked,13600.226974598345
S19,working,13650.60939972493
S18,working,13645.715957840852
S16,working,13645.212157997574
S13,working,13645.093088679838
S12,working,13649.226974598345
S11,working,13648.949857930325
S09,working,13648.283417927541
S08,working,13647.663842003307
S07,working,13646.823369680236
S06,working,13647.313863334219
S05,working,13645.987751330109
S18,down,13684.715957840852
S03,starved,13687.11313225531
S03,working,13688.11313225531
S05,blocked,13694.987751330109
S07,blocked,13696.823369680236
S09,blocked,13700.283417927541
S12,blocked,13703.226974598345
S19,blocked,13706.60939972493
S04,blocked,13706.875207670806
S08,blocked,13708.663842003307
S20,down,13707.941603291792
S19,down,13712.60939972493
S16,down,13707.212157997574
S13,down,13707.093088679838
S12,down,13711.226974598345
S11,down,13710.949857930325
S09,down,13710.283417927541
S08,down,13709.663842003307
S07,down,13708.823369680236
S06,down,13709.313863334219
S05,down,13707.987751330109
S04,down,13709.875207670806
S03,down,13708.11313225531
S02,down,13709.134132987176
S01,down,13710.597017625889
S01,working,14190.597017625889
S02,working,14234.134132987176
S03,working,14278.11313225531
S04,blocked,14324.875207670806
S05,blocked,14367.987751330109
S01,break,14400.597017625889
S02,break,14399.134132987176
S03,break,14398.11313225531
S04,break,14399.875207670806
S05,break,14397.987751330109
S06,break,14399.313863334219
S07,break,14398.823369680236
S08,break,14399.663842003307
S09,break,14400.283417927541
S11,break,14400.949857930325
S12,break,14401.226974598345
S13,break,14397.093088679838
S16,break,14397.212157997574
S17,break,14402.862859207102
S18,break,14397.715957840852
S19,break,14402.60939972493
S20,break,14397.941603291792
S20,working,16197.941603291792
S19,blocked,16202.60939972493
S18,working,16197.715957840852
S17,blocked,16202.862859207102
S16,working,16197.212157997574
S13,working,16197.093088679838
S12,blocked,16201.226974598345
S11,working,16200.949857930325
S09,blocked,16200.283417927541
S08,blocked,16199.663842003307
S07,blocked,16198.823369680236
S06,working,16199.313863334219
S05,blocked,16197.987751330109
S04,blocked,16199.875207670806
S03,down,16198.11313225531
S02,working,16199.134132987176
S01,working,16200.597017625889
S11,blocked,16216.949857930325
S18,blocked,16218.715957840852
S19,working,16226.60939972493
S18,working,16221.715957840852
S17,working,16226.862859207102
S06,blocked,16232.313863334219
S17,blocked,16283.862859207102
S19,blocked,16285.60939972493
S18,blocked,16281.715957840852
S02,blocked,16300.134132987176
S01,blocked,16311.597017625889
S12,working,16320.226974598345
S11,working,16319.949857930325
S09,working,16319.283417927541
S08,working,16318.663842003307
S07,working,16317.823369680236
S06,working,16318.313863334219
S05,working,16316.987751330109
S04,working,16318.875207670806
S19,working,16323.60939972493
S18,working,16318.715957840852
S17,working,16323.862859207102
S20,down,16348.941603291792
S09,blocked,16368.283417927541
S06,blocked,16371.313863334219
S17,blocked,16378.862859207102
S07,blocked,16378.823369680236
S19,blocked,16383.60939972493
S18,blocked,16379.715957840852
S05,blocked,16379.987751330109
S09,working,16386.28341792754
S07,working,16384.823369680234
S06,working,16385.31386333422
S05,working,16383.987751330109
S16,blocked,16425.212157997576
S11,blocked,16433.949857930325
S06,blocked,16437.31386333422
S09,blocked,16439.28341792754
S05,blocked,16440.987751330107
S13,blocked,16444.093088679838
S12,blocked,16448.226974598347
S08,blocked,16446.663842003305
S07,blocked,16446.823369680234
S04,blocked,16455.875207670804
S20,working,16567.941603291794
S19,working,16620.60939972493
S18,working,16615.715957840854
S17,working,16620.8628592071
S16,working,16615.212157997576
S13,working,16615.093088679838
S12,working,16619.226974598347
S11,working,16618.949857930325
S09,working,16618.28341792754
S08,working,16617.663842003305
S07,working,16616.823369680234
S06,working,16617.31386333422
S05,working,16615.987751330107
S04,working,16617.875207670804
S16,blocked,16663.212157997576
S11,blocked,16667.949857930325
S06,blocked,16669.31386333422
S05,blocked,16668.987751330107
S13,blocked,16669.093088679838
S18,blocked,16670.715957840854
S12,blocked,16674.226974598347
S17,blocked,16676.8628592071
S09,blocked,16674.28341792754
S08,blocked,16676.663842003305
S04,blocked,16676.875207670804
S19,blocked,16681.60939972493
S07,blocked,16677.823369680234
S19,working,16715.60939972493
S18,working,16710.715957840854
S17,working,16715.8628592071
S16,working,16710.212157997576
S13,working,16710.093088679838
S12,working,16714.226974598347
S11,working,16713.949857930325
S09,working,16713.28341792754
S08,working,16712.663842003305
S07,working,16711.823369680234
S06,working,16712.31386333422
S05,working,16710.987751330107
S04,starved,16712.875207670804
S07,blocked,16756.823369680234
S06,blocked,16757.31386333422
S17,blocked,16761.8628592071
S18,blocked,16760.715957840854
S11,blocked,16767.949857930325
S16,blocked,16765.212157997576
S05,blocked,16765.987751330107
S13,blocked,16768.093088679838
S12,blocked,16772.226974598347
S09,blocked,16772.28341792754
S08,blocked,16773.663842003305
S19,blocked,16785.60939972493
S03,working,16798.11313225531
S19,working,16818.60939972493
S18,working,16813.715957840854
S17,working,16818.8628592071
S16,working,16813.212157997576
S13,working,16813.093088679838
S12,working,16817.226974598347
S11,working,16816.949857930325
S09,working,16816.28341792754
S08,working,16815.663842003305
S07,working,16814.823369680234
S06,working,16815.31386333422
S05,working,16813.987751330107
S02,working,16821.134132987176
S01,working,16822.59701762589
S04,working,16823.875207670804
S13,blocked,16854.093088679838
S17,blocked,16867.8628592071
S11,blocked,16867.949857930325
S06,blocked,16867.31386333422
S18,blocked,16867.715957840854
S09,blocked,16871.28341792754
S16,blocked,16872.212157997576
S08,blocked,16874.663842003305
S02,blocked,16875.134132987176
S12,blocked,16878.226974598347
S07,blocked,16875.823369680234
S05,blocked,16874.987751330107
S01,blocked,16877.59701762589
S19,blocked,16882.60939972493
S02,working,16881.134132987176
S01,working,16882.59701762589
S04,starved,16882.875207670804
S04,working,16884.875207670804
S19,working,16900.60939972493
S18,working,16895.715957840854
S17,working,16900.8628592071
S16,working,16895.212157997576
S13,working,16895.093088679838
S12,working,16899.226974598347
S11,working,16898.949857930325
S09,working,16898.28341792754
S08,working,16897.663842003305
S07,working,16896.823369680234
S06,working,16897.31386333422
S05,working,16895.987751330107
S17,blocked,16945.8628592071
S16,blocked,16941.212157997576
S09,blocked,16946.28341792754
S05,blocked,16945.987751330107
S19,blocked,16952.60939972493
S18,blocked,16949.715957840854
S08,blocked,16952.663842003305
S13,blocked,16955.093088679838
S07,blocked,16957.823369680234
S12,blocked,16961.226974598347
S11,blocked,16963.949857930325
S06,blocked,16963.31386333422
S19,working,16991.60939972493
S18,working,16986.715957840854
S17,working,16991.8628592071
S16,working,16986.212157997576
S13,working,16986.093088679838
S12,working,16990.226974598347
S11,working,16989.949857930325
S09,working,16989.28341792754
S08,working,16988.663842003305
S07,working,16987.823369680234
S06,working,16988.31386333422
S05,working,16986.987751330107
S06,blocked,17035.31386333422
S07,blocked,17035.823369680234
S18,blocked,17035.715957840854
S11,blocked,17041.949857930325
S09,blocked,17041.28341792754
S16,blocked,17039.212157997576
S13,blocked,17043.093088679838
S08,blocked,17045.663842003305
S17,blocked,17051.8628592071
S05,blocked,17050.987751330107
S12,blocked,17055.226974598347
S19,blocked,17057.60939972493
S04,blocked,17064.875207670804
S19,working,17090.60939972493
S18,working,17085.715957840854
S17,working,17090.8628592071
S16,working,17085.212157997576
S13,working,17085.093088679838
S12,working,17089.226974598347
S11,working,17088.949857930325
S09,working,17088.28341792754
S08,working,17087.663842003305
S07,working,17086.823369680234
S06,working,17087.31386333422
S05,working,17085.987751330107
S04,working,17087.875207670804
S17,blocked,17139.8628592071
S05,blocked,17134.987751330107
S09,blocked,17138.28341792754
S11,blocked,17141.949857930325
S04,blocked,17140.875207670804
S19,blocked,17145.60939972493
S18,blocked,17140.715957840854
S16,blocked,17141.212157997576
S13,blocked,17141.093088679838
S06,blocked,17143.31386333422
S12,blocked,17149.226974598347
S07,blocked,17146.823369680234
S08,blocked,17148.663842003305
S19,working,17175.60939972493
S18,working,17170.715957840854
S17,working,17175.8628592071
S16,working,17170.212157997576
S13,working,17170.093088679838
S12,working,17174.226974598347
S11,working,17173.949857930325
S09,working,17173.28341792754
S08,working,17172.663842003305
S07,working,17171.823369680234
S06,working,17172.31386333422
S05,working,17170.987751330107
S04,working,17172.875207670804
S17,blocked,17221.8628592071
S06,blocked,17218.31386333422
S18,blocked,17220.715957840854
S05,blocked,17220.987751330107
S09,blocked,17225.28341792754
S08,blocked,17225.663842003305
S04,blocked,17225.875207670804
S11,blocked,17227.949857930325
S16,blocked,17225.212157997576
S07,blocked,17226.823369680234
S19,blocked,17232.60939972493
S13,blocked,17227.093088679838
S12,blocked,17235.226974598347
S19,working,17249.60939972493
S18,working,17244.715957840854
S17,working,17249.8628592071
S16,working,17244.212157997576
S13,working,17244.093088679838
S12,working,17248.226974598347
S11,working,17247.949857930325
S09,working,17247.28341792754
S08,working,17246.663842003305
S07,working,17245.823369680234
S06,working,17246.31386333422
S05,working,17244.987751330107
S04,working,17246.875207670804
S17,blocked,17290.8628592071
S07,blocked,17291.823369680234
S09,blocked,17296.28341792754
S06,blocked,17295.31386333422
S05,blocked,17295.987751330107
S16,blocked,17297.212157997576
S08,blocked,17299.663842003305
S11,blocked,17301.949857930325
S04,blocked,17300.875207670804
S18,blocked,17304.715957840854
S19,blocked,17311.60939972493
S13,blocked,17308.093088679838
S12,blocked,17314.226974598347
S19,working,17322.60939972493
S18,working,17317.715957840854
S17,working,17322.8628592071
S16,working,17317.212157997576
S13,working,17317.093088679838
S12,working,17321.226974598347
S11,working,17320.949857930325
S09,working,17320.28341792754
S08,working,17319.663842003305
S07,working,17318.823369680234
S06,working,17319.31386333422
S05,working,17317.987751330107
S04,working,17319.875207670804
S16,blocked,17364.212157997576
S09,blocked,17367.28341792754
S17,blocked,17372.8628592071
S12,blocked,17371.226974598347
S19,blocked,17373.60939972493
S13,blocked,17368.093088679838
S06,blocked,17370.31386333422
S11,blocked,17373.949857930325
