buffer_id,level,capacity,t_s
B12,1,2,17671
B12,2,2,17671
B11,1,2,17671
B11,2,2,17671
B10,1,2,17671
B10,2,2,17671
B09,2,3,17671
B09,3,3,17671
B08,1,2,17671
B08,2,2,17671
B07,0,1,17671
B07,1,1,17671
B06,1,2,17671
B06,2,2,17671
B05,2,3,17671
B05,3,3,17671
B04,2,3,17671
B04,3,3,17671
B03,2,3,17671
B03,3,3,17671
B02,1,2,17671
B02,2,2,17671
B01,0,1,17671
B01,1,1,17671
B19,2,3,17750
B19,3,3,17750
B18,1,2,17750
B18,2,2,17750
B17,2,3,17750
B17,3,3,17750
B16,1,2,17750
B16,2,2,17750
B15,0,1,17750
B15,1,1,17750
B14,2,3,17750
B14,3,3,17750
B13,2,3,17750
B13,3,3,17750
B12,1,2,17750
B12,2,2,17750
B11,1,2,17750
B11,2,2,17750
B10,1,2,17750
B10,2,2,17750
B09,2,3,17750
B09,3,3,17750
B08,1,2,17750
B08,2,2,17750
B07,0,1,17750
B07,1,1,17750
B06,1,2,17750
B06,2,2,17750
B05,2,3,17750
B05,3,3,17750
B04,2,3,17750
B04,3,3,17750
B03,2,3,17750
B03,3,3,17750
B02,1,2,17750
B02,2,2,17750
B01,0,1,17750
B01,1,1,17750
B19,2,3,17842
B19,3,3,17842
B18,1,2,17842
B18,2,2,17842
B17,2,3,17842
B17,3,3,17842
B16,1,2,17842
B16,2,2,17842
B15,0,1,17842
B15,1,1,17842
B14,2,3,17842
B14,3,3,17842
B13,2,3,17842
B13,3,3,17842
B12,1,2,17842
B12,2,2,17842
B11,1,2,17842
B11,2,2,17842
B10,1,2,17842
B10,2,2,17842
B09,2,3,17842
B09,3,3,17842
B08,1,2,17842
B08,2,2,17842
B07,0,1,17842
B07,1,1,17842
B06,1,2,17842
B06,2,2,17842
B05,2,3,17842
B05,3,3,17842
B04,2,3,17842
B04,3,3,17842
B03,2,3,17842
B03,3,3,17842
B02,1,2,17842
B02,2,2,17842
B01,0,1,17842
B01,1,1,17842
B19,2,3,17941
B19,3,3,17941
B18,1,2,17941
B18,2,2,17941
B17,2,3,17941
B17,3,3,17941
B16,1,2,17941
B16,2,2,17941
B15,0,1,17941
B15,1,1,17941
B14,2,3,17941
B14,3,3,17941
B13,2,3,17941
B13,3,3,17941
B12,1,2,17941
B12,2,2,17941
B11,1,2,17941
B11,2,2,17941
B10,1,2,17941
B10,2,2,17941
B09,2,3,17941
B09,3,3,17941
B08,1,2,17941
B08,2,2,17941
B07,0,1,17941
B07,1,1,17941
B06,1,2,17941
B06,2,2,17941
B05,2,3,17941
B05,3,3,17941
B04,2,3,17941
B04,3,3,17941
B03,2,3,17941
B03,3,3,17941
B02,1,2,17941
B02,2,2,17941
B01,0,1,17941
B01,1,1,17941
B19,2,3,18017
B19,3,3,18017
B18,1,2,18017
B18,2,2,18017
B17,2,3,18017
B17,3,3,18017
B16,1,2,18017
B16,2,2,18017
B15,0,1,18017
B15,1,1,18017
B14,2,3,18017
B19,2,3,18099
B19,3,3,18099
B18,1,2,18099
B18,2,2,18099
B17,2,3,18099
B17,3,3,18099
B16,1,2,18099
B16,2,2,18099
B15,0,1,18099
B15,1,1,18099
B14,1,3,18099
B19,2,3,18187
B19,3,3,18187
B18,1,2,18187
B18,2,2,18187
B17,2,3,18187
B17,3,3,18187
B16,1,2,18187
B16,2,2,18187
B15,0,1,18187
B15,1,1,18187
B14,0,3,18187
B19,2,3,18271
B19,3,3,18271
B18,1,2,18271
B18,2,2,18271
B17,2,3,18271
B17,3,3,18271
B16,1,2,18271
B16,2,2,18271
B15,0,1,18271
B15,1,1,18271
B19,2,3,18368
B19,3,3,18368
B18,1,2,18368
B18,2,2,18368
B17,2,3,18368
B17,3,3,18368
B16,1,2,18368
B16,2,2,18368
B15,0,1,18368
B19,2,3,18453
B19,3,3,18453
B18,1,2,18453
B18,2,2,18453
B17,2,3,18453
B17,3,3,18453
B16,1,2,18453
B16,2,2,18453
B14,1,3,18540
B13,2,3,18540
B13,3,3,18540
B12,1,2,18540
B12,2,2,18540
B11,1,2,18540
B11,2,2,18540
B10,1,2,18540
B10,2,2,18540
B09,2,3,18540
B09,3,3,18540
B08,1,2,18540
B08,2,2,18540
B07,0,1,18540
B07,1,1,18540
B06,1,2,18540
B06,2,2,18540
B05,2,3,18540
B05,3,3,18540
B04,2,3,18540
B04,3,3,18540
B03,2,3,18540
B03,3,3,18540
B02,1,2,18540
B02,2,2,18540
B01,0,1,18540
B01,1,1,18540
B14,0,3,18543
B19,2,3,18559
B19,3,3,18559
B18,1,2,18559
B18,2,2,18559
B17,2,3,18559
B17,3,3,18559
B16,1,2,18559
B14,1,3,18599
B13,2,3,18599
B13,3,3,18599
B12,1,2,18599
B12,2,2,18599
B11,1,2,18599
B11,2,2,18599
B10,1,2,18599
B10,2,2,18599
B09,2,3,18599
B09,3,3,18599
B08,1,2,18599
B08,2,2,18599
B07,0,1,18599
B07,1,1,18599
B06,1,2,18599
B06,2,2,18599
B05,2,3,18599
B05,3,3,18601
B04,2,3,18601
B04,3,3,18601
B03,2,3,18601
B03,3,3,18601
B02,1,2,18601
B02,2,2,18606
B01,0,1,18606
B01,1,1,18606
B15,1,1,18608
B14,0,3,18608
B15,0,1,18614
B14,1,3,18663
B13,2,3,18663
B19,2,3,18664
B19,3,3,18664
B18,1,2,18664
B18,2,2,18664
B17,2,3,18664
B17,3,3,18664
B16,0,2,18664
B16,1,2,18665
B15,1,1,18666
B14,0,3,18666
B13,3,3,18666
B12,1,2,18666
B12,2,2,18666
B11,1,2,18666
B11,2,2,18666
B10,1,2,18666
B10,2,2,18666
B09,2,3,18666
B09,3,3,18666
B08,1,2,18666
B15,0,1,18671
B08,2,2,18673
B07,0,1,18673
B07,1,1,18673
B06,1,2,18673
B06,2,2,18673
B05,2,3,18673
B05,3,3,18673
B04,2,3,18673
B16,2,2,18720
B15,1,1,18722
B15,0,1,18726
B14,1,3,18726
B13,2,3,18726
B14,0,3,18729
B13,3,3,18739
B12,1,2,18739
B12,2,2,18739
B11,1,2,18739
B11,2,2,18739
B10,1,2,18739
B10,2,2,18739
B09,2,3,18739
B09,3,3,18739
B08,1,2,18739
B08,2,2,18739
B07,0,1,18739
B07,1,1,18739
B06,1,2,18739
B06,2,2,18739
B05,2,3,18739
B05,3,3,18739
B04,1,3,18739
B04,2,3,18749
B03,2,3,18749
B03,3,3,18749
B02,1,2,18749
B02,2,2,18749
B01,0,1,18749
B01,1,1,18749
B19,2,3,18753
B19,3,3,18753
B18,1,2,18753
B18,2,2,18753
B17,2,3,18753
B17,3,3,18753
B16,1,2,18753
B16,2,2,18787
B15,1,1,18791
B15,0,1,18795
B14,1,3,18800
B13,2,3,18800
B14,0,3,18802
B13,3,3,18803
B12,1,2,18803
B12,2,2,18803
B11,1,2,18803
B11,2,2,18805
B10,1,2,18805
B10,2,2,18805
B09,2,3,18805
B09,3,3,18805
B08,1,2,18805
B08,2,2,18805
B07,0,1,18805
B07,1,1,18805
B06,1,2,18805
B06,2,2,18805
B05,2,3,18805
B05,3,3,18805
B04,1,3,18805
B04,2,3,18815
B03,2,3,18815
B03,3,3,18815
B02,1,2,18815
B02,2,2,18815
B01,0,1,18815
B01,1,1,18815
B19,2,3,18848
B19,3,3,18848
B18,1,2,18848
B18,2,2,18848
B17,2,3,18848
B17,3,3,18848
B16,1,2,18848
B16,2,2,18849
B14,1,3,18864
B13,2,3,18864
B13,3,3,18864
B12,1,2,18864
B12,2,2,18864
B11,1,2,18864
B11,2,2,18864
B10,1,2,18864
B10,2,2,18864
B09,2,3,18864
B09,3,3,18864
B08,1,2,18864
B15,1,1,18866
B14,0,3,18867
B15,0,1,18871
B08,2,2,18871
B07,0,1,18871
B07,1,1,18871
B06,1,2,18871
B06,2,2,18871
B05,2,3,18871
B05,3,3,18871
B04,1,3,18871
B04,2,3,18875
B03,2,3,18875
B03,3,3,18875
B02,1,2,18875
B02,2,2,18875
B01,0,1,18875
B01,1,1,18881
B15,1,1,18922
B14,1,3,18922
B13,2,3,18922
B13,3,3,18923
B12,1,2,18923
B12,2,2,18923
B11,1,2,18923
B11,2,2,18923
B10,1,2,18923
B10,2,2,18923
B09,2,3,18923
B09,3,3,18923
B08,1,2,18923
B08,2,2,18923
B07,0,1,18923
B07,1,1,18923
B06,1,2,18923
B14,0,3,18925
B06,2,2,18925
B05,2,3,18925
B05,3,3,18928
B04,1,3,18928
B19,2,3,18932
B19,3,3,18932
B18,1,2,18932
B18,2,2,18932
B17,2,3,18932
B17,3,3,18932
B16,1,2,18932
B16,2,2,18932
B15,0,1,18932
B14,1,3,18979
B13,2,3,18979
B13,3,3,18979
B12,1,2,18979
B12,2,2,18979
B11,1,2,18979
B15,1,1,18986
B14,0,3,18986
B11,2,2,18989
B10,1,2,18989
B10,2,2,18989
B09,2,3,18989
B09,3,3,18989
B08,1,2,18989
B08,2,2,18989
B07,0,1,18989
B07,1,1,18989
B06,1,2,18989
B06,2,2,18989
B05,2,3,18989
B05,3,3,18989
B04,0,3,18989
B19,2,3,19019
B19,3,3,19019
B18,1,2,19019
B18,2,2,19019
B17,2,3,19019
B17,3,3,19019
B16,1,2,19019
B16,2,2,19019
B15,0,1,19019
B14,1,3,19040
B13,2,3,19040
B13,3,3,19040
B12,1,2,19040
B12,2,2,19040
B11,1,2,19040
B11,2,2,19040
B10,1,2,19040
B10,2,2,19047
B09,2,3,19047
B09,3,3,19047
B08,1,2,19047
B15,1,1,19050
B14,0,3,19050
B08,2,2,19052
B07,0,1,19052
B07,1,1,19052
B06,1,2,19052
B06,2,2,19052
B05,2,3,19052
B05,3,3,19052
B14,1,3,19093
B13,2,3,19093
B13,3,3,19093
B12,1,2,19093
B19,2,3,19100
B19,3,3,19100
B18,1,2,19100
B18,2,2,19100
B17,2,3,19100
B17,3,3,19100
B16,1,2,19100
B16,2,2,19100
B15,0,1,19100
B12,2,2,19101
B11,1,2,19101
B11,2,2,19101
B10,1,2,19101
B15,1,1,19107
B14,0,3,19107
B10,2,2,19109
B09,2,3,19109
B09,3,3,19109
B08,1,2,19109
B08,2,2,19114
B07,0,1,19114
B07,1,1,19114
B06,1,2,19114
B06,2,2,19114
B05,2,3,19114
B14,1,3,19150
B13,2,3,19150
B13,3,3,19158
B12,1,2,19158
B12,2,2,19158
B11,1,2,19158
B11,2,2,19158
B10,1,2,19158
B10,2,2,19174
B09,2,3,19174
B09,3,3,19174
B08,1,2,19174
B08,2,2,19174
B07,0,1,19174
B07,1,1,19174
B06,1,2,19174
B06,2,2,19174
B05,1,3,19174
B19,2,3,19182
B19,3,3,19182
B18,1,2,19182
B18,2,2,19182
B17,2,3,19182
B17,3,3,19182
B16,1,2,19182
B16,2,2,19182
B15,0,1,19182
B15,1,1,19182
B14,0,3,19182
B14,1,3,19228
B13,2,3,19228
B13,3,3,19228
B12,1,2,19228
B12,2,2,19228
B11,1,2,19228
B11,2,2,19228
B10,1,2,19228
B10,2,2,19228
B09,2,3,19228
B09,3,3,19228
B08,1,2,19228
B08,2,2,19230
B07,0,1,19230
B07,1,1,19230
B06,1,2,19230
B06,2,2,19230
B05,0,3,19230
B19,2,3,19253
B19,3,3,19253
B18,1,2,19253
B18,2,2,19253
B17,2,3,19253
B17,3,3,19253
B16,1,2,19253
B16,2,2,19253
B15,0,1,19253
B15,1,1,19253
B14,0,3,19253
B14,1,3,19285
B13,2,3,19285
B13,3,3,19285
B12,1,2,19285
B12,2,2,19293
B11,1,2,19293
B11,2,2,19293
B10,1,2,19293
B10,2,2,19293
B09,2,3,19293
B09,3,3,19293
B08,1,2,19293
B08,2,2,19293
B07,0,1,19293
B07,1,1,19293
B06,1,2,19293
B06,2,2,19293
B19,2,3,19341
B19,3,3,19341
B18,1,2,19341
B18,2,2,19341
B17,2,3,19341
B17,3,3,19341
B16,1,2,19341
B16,2,2,19341
B15,0,1,19341
B15,1,1,19341
B14,0,3,19341
B14,1,3,19348
B13,2,3,19348
B13,3,3,19348
B12,1,2,19348
B12,2,2,19348
B11,1,2,19348
B11,2,2,19354
B10,1,2,19354
B10,2,2,19354
B09,2,3,19354
B09,3,3,19355
B08,1,2,19355
B08,2,2,19355
B07,0,1,19355
B07,1,1,19355
B06,1,2,19355
B04,1,3,19402
B03,2,3,19402
B03,3,3,19402
B02,1,2,19402
B02,2,2,19402
B01,0,1,19402
B01,1,1,19402
B04,0,3,19405
B14,2,3,19411
B13,2,3,19411
B13,3,3,19411
B12,1,2,19411
B12,2,2,19411
B11,1,2,19411
B19,2,3,19442
B19,3,3,19442
B18,1,2,19442
B18,2,2,19442
B17,2,3,19442
B17,3,3,19442
B16,1,2,19442
B16,2,2,19442
B15,0,1,19442
B15,1,1,19442
B14,1,3,19442
B04,1,3,19463
B03,2,3,19463
B03,3,3,19463
B02,1,2,19463
B02,2,2,19463
B01,0,1,19463
B01,1,1,19463
B14,2,3,19466
B13,2,3,19466
B11,2,2,19466
B10,1,2,19466
B10,2,2,19466
B09,2,3,19466
B09,3,3,19466
B08,1,2,19466
B08,2,2,19466
B07,0,1,19466
B07,1,1,19466
B06,0,2,19466
B05,1,3,19468
B04,0,3,19468
B13,3,3,19472
B12,1,2,19472
B12,2,2,19472
B11,1,2,19472
B05,0,3,19473
B19,2,3,19515
B19,3,3,19515
B18,1,2,19515
B18,2,2,19515
B17,2,3,19515
B17,3,3,19515
B16,1,2,19515
B16,2,2,19515
B15,0,1,19515
B15,1,1,19515
B14,1,3,19515
B11,2,2,19518
B10,1,2,19518
B14,2,3,19519
B13,2,3,19519
B10,2,2,19520
B09,2,3,19520
B09,3,3,19520
B08,1,2,19520
B04,1,3,19523
B03,2,3,19523
B03,3,3,19523
B02,1,2,19523
B02,2,2,19523
B01,0,1,19523
B01,1,1,19523
B05,1,3,19524
B13,3,3,19525
B12,1,2,19525
B04,0,3,19525
B06,1,2,19526
B05,0,3,19529
B12,2,2,19534
B11,1,2,19534
B08,2,2,19534
B07,0,1,19534
B07,1,1,19534
B06,0,2,19534
B11,2,2,19573
B10,1,2,19573
B10,2,2,19574
B09,2,3,19574
B09,3,3,19574
B08,1,2,19574
B04,1,3,19578
B03,2,3,19578
B03,3,3,19578
B02,1,2,19578
B02,2,2,19578
B01,0,1,19578
B06,1,2,19586
B05,1,3,19586
B04,0,3,19586
B01,1,1,19586
B14,3,3,19587
B13,2,3,19587
B13,3,3,19587
B12,1,2,19587
B08,2,2,19587
B07,0,1,19587
B05,0,3,19591
B12,2,2,19592
B11,1,2,19592
B19,2,3,19603
B19,3,3,19603
B18,1,2,19603
B18,2,2,19603
B17,2,3,19603
B17,3,3,19603
B16,1,2,19603
B16,2,2,19603
B15,0,1,19603
B15,1,1,19603
B14,2,3,19603
B07,1,1,19606
B06,0,2,19606
B11,2,2,19628
B10,1,2,19628
B10,2,2,19628
B09,2,3,19628
B09,3,3,19630
B08,1,2,19630
B04,1,3,19641
B03,2,3,19641
B03,3,3,19641
B02,1,2,19641
B02,2,2,19641
B01,0,1,19641
B01,1,1,19641
B05,1,3,19642
B04,0,3,19644
B06,1,2,19645
B05,0,3,19647
B14,3,3,19649
B13,2,3,19649
B13,3,3,19649
B12,1,2,19649
B12,2,2,19649
B11,1,2,19649
B08,2,2,19657
B07,0,1,19657
B07,1,1,19661
B06,0,2,19661
B11,2,2,19672
B10,1,2,19672
B10,2,2,19683
B09,2,3,19683
B09,3,3,19683
B08,1,2,19683
B19,2,3,19694
B19,3,3,19694
B18,1,2,19694
B18,2,2,19694
B17,2,3,19694
B17,3,3,19694
B16,1,2,19694
B16,2,2,19694
B15,0,1,19694
B15,1,1,19694
B14,2,3,19694
B06,1,2,19698
B05,1,3,19700
B04,1,3,19700
B03,2,3,19700
B03,3,3,19700
B02,1,2,19700
B02,2,2,19700
B01,0,1,19700
B01,1,1,19701
B04,0,3,19703
B05,0,3,19705
B08,2,2,19707
B07,0,1,19707
B14,3,3,19713
B13,2,3,19713
B13,3,3,19713
B12,1,2,19713
B12,2,2,19713
B11,1,2,19713
B07,1,1,19729
B06,0,2,19729
B11,2,2,19730
B10,1,2,19730
B10,2,2,19738
B09,2,3,19738
B09,3,3,19741
B08,1,2,19741
B06,1,2,19749
B05,1,3,19755
B05,0,3,19760
B04,1,3,19764
B03,2,3,19764
B03,3,3,19764
B02,1,2,19764
B02,2,2,19764
B01,0,1,19764
B01,1,1,19764
B04,0,3,19767
B08,2,2,19768
B07,0,1,19768
B07,1,1,19785
B06,0,2,19785
B19,2,3,19786
B19,3,3,19786
B18,1,2,19786
B18,2,2,19786
B17,2,3,19786
B17,3,3,19786
B16,1,2,19786
B16,2,2,19786
B15,0,1,19786
B15,1,1,19786
B14,2,3,19786
B14,3,3,19786
B13,2,3,19786
B13,3,3,19786
B12,1,2,19786
B12,2,2,19786
B11,1,2,19786
B11,2,2,19790
B10,1,2,19790
B10,2,2,19792
B09,2,3,19792
B09,3,3,19792
B08,1,2,19792
B06,1,2,19821
B05,1,3,19826
B08,2,2,19829
B07,0,1,19829
B05,0,3,19831
B04,1,3,19832
B03,2,3,19832
B03,3,3,19832
B02,1,2,19832
B02,2,2,19832
B01,0,1,19832
B01,1,1,19832
B04,0,3,19835
B07,1,1,19839
B06,0,2,19839
B19,2,3,19868
B19,3,3,19868
B18,1,2,19868
B18,2,2,19868
B17,2,3,19868
B17,3,3,19868
B16,1,2,19868
B16,2,2,19868
B15,0,1,19868
B15,1,1,19868
B14,2,3,19868
B14,3,3,19868
B13,2,3,19868
B13,3,3,19868
B12,1,2,19868
B12,2,2,19868
B11,1,2,19868
B11,2,2,19868
B10,1,2,19868
B10,2,2,19868
B09,2,3,19868
B09,3,3,19868
B08,1,2,19868
B06,1,2,19878
B08,2,2,19884
B07,0,1,19884
B05,1,3,19887
B07,1,1,19891
B06,0,2,19891
B05,0,3,19893
B04,1,3,19893
B03,2,3,19893
B03,3,3,19893
B02,1,2,19893
B02,2,2,19893
B01,0,1,19893
B01,1,1,19893
B04,0,3,19896
B06,1,2,19940
B05,1,3,19942
B05,0,3,19946
B04,1,3,19949
B03,2,3,19949
B03,3,3,19949
B02,1,2,19949
B04,0,3,19952
B02,2,2,19953
B01,0,1,19953
B01,1,1,19953
B19,2,3,19982
B19,3,3,19982
B18,1,2,19982
B18,2,2,19982
B17,2,3,19982
B17,3,3,19982
B16,1,2,19982
B16,2,2,19982
B15,0,1,19982
B15,1,1,19982
B14,2,3,19982
B14,3,3,19982
B13,2,3,19982
B13,3,3,19982
B12,1,2,19982
B12,2,2,19982
B11,1,2,19982
B11,2,2,19982
B10,1,2,19982
B10,2,2,19982
B09,2,3,19982
B09,3,3,19982
B08,1,2,19982
B08,2,2,19982
B07,0,1,19982
B07,1,1,19982
B06,0,2,19982
B04,1,3,20005
B03,2,3,20005
B03,3,3,20005
B02,1,2,20005
B02,2,2,20005
B01,0,1,20005
B01,1,1,20005
B05,1,3,20006
B06,1,2,20008
B04,0,3,20008
B05,0,3,20011
B19,2,3,20057
B19,3,3,20057
B18,1,2,20057
B18,2,2,20057
B17,2,3,20057
B17,3,3,20057
B16,1,2,20057
B16,2,2,20057
B15,0,1,20057
B15,1,1,20057
B14,2,3,20057
B14,3,3,20057
B13,2,3,20057
B13,3,3,20057
B12,1,2,20057
B12,2,2,20057
B11,1,2,20057
B11,2,2,20057
B10,1,2,20057
B10,2,2,20057
B09,2,3,20057
B09,3,3,20057
B08,1,2,20057
B08,2,2,20057
B07,0,1,20057
B07,1,1,20057
B06,0,2,20057
B05,1,3,20071
B06,1,2,20072
B05,0,3,20076
B04,1,3,20079
B03,2,3,20079
B03,3,3,20079
B02,1,2,20079
B02,2,2,20079
B01,0,1,20079
B01,1,1,20079
B04,0,3,20082
B04,1,3,20132
B03,2,3,20132
B06,2,2,20135
B03,3,3,20135
B02,1,2,20135
B02,2,2,20135
B01,0,1,20135
B01,1,1,20135
B19,2,3,20140
B19,3,3,20140
B18,1,2,20140
B18,2,2,20140
B17,2,3,20140
B17,3,3,20140
B16,1,2,20140
B16,2,2,20140
B15,0,1,20140
B15,1,1,20140
B14,2,3,20140
B14,3,3,20140
B13,2,3,20140
B13,3,3,20140
B12,1,2,20140
B12,2,2,20140
B11,1,2,20140
B11,2,2,20140
B10,1,2,20140
B10,2,2,20140
B09,2,3,20140
B09,3,3,20140
B08,1,2,20140
B08,2,2,20140
B07,0,1,20140
B07,1,1,20140
B06,1,2,20140
B05,1,3,20189
B04,0,3,20189
B04,1,3,20191
B03,2,3,20191
B03,3,3,20191
B02,1,2,20191
B05,0,3,20195
B02,2,2,20195
B01,0,1,20195
B01,1,1,20195
B19,2,3,20225
B19,3,3,20225
B18,1,2,20225
B18,2,2,20225
B17,2,3,20225
B17,3,3,20225
B16,1,2,20225
B16,2,2,20225
B15,0,1,20225
B15,1,1,20225
B14,2,3,20225
B14,3,3,20225
B13,2,3,20225
B13,3,3,20225
B12,1,2,20225
B12,2,2,20225
B11,1,2,20225
B11,2,2,20225
B10,1,2,20225
B10,2,2,20225
B09,2,3,20225
B09,3,3,20225
B08,1,2,20225
B08,2,2,20225
B07,0,1,20225
B07,1,1,20225
B06,0,2,20225
B05,1,3,20243
B04,0,3,20243
B04,1,3,20244
B03,2,3,20244
B06,1,2,20245
B05,0,3,20248
B03,3,3,20249
B02,1,2,20249
B02,2,2,20256
B01,0,1,20256
B01,1,1,20256
B19,2,3,20296
B19,3,3,20296
B18,1,2,20296
B18,2,2,20296
B17,2,3,20296
B17,3,3,20296
B16,1,2,20296
B16,2,2,20296
B15,0,1,20296
B15,1,1,20296
B14,2,3,20296
B14,3,3,20296
B13,2,3,20296
B13,3,3,20296
B12,1,2,20296
B12,2,2,20296
B11,1,2,20296
B11,2,2,20296
B10,1,2,20296
B10,2,2,20296
B09,2,3,20296
B09,3,3,20296
B08,1,2,20296
B08,2,2,20296
B07,0,1,20296
B07,1,1,20296
B06,0,2,20296
B06,1,2,20298
B05,1,3,20298
B04,0,3,20298
B04,1,3,20303
B03,2,3,20303
B03,3,3,20303
B02,1,2,20303
B05,0,3,20305
B02,2,2,20315
B01,0,1,20315
B01,1,1,20315
B05,1,3,20352
B04,0,3,20352
B04,1,3,20366
B03,2,3,20366
B03,3,3,20366
B02,1,2,20366
B06,2,2,20367
B05,0,3,20367
B19,2,3,20369
B19,3,3,20369
B18,1,2,20369
B18,2,2,20369
B17,2,3,20369
B17,3,3,20369
B16,1,2,20369
B16,2,2,20369
B15,0,1,20369
B15,1,1,20369
B14,2,3,20369
B14,3,3,20369
B13,2,3,20369
B13,3,3,20369
B12,1,2,20369
B12,2,2,20369
B11,1,2,20369
B11,2,2,20369
B10,1,2,20369
B10,2,2,20369
B09,2,3,20369
B09,3,3,20369
B08,1,2,20369
B08,2,2,20369
B07,0,1,20369
B07,1,1,20369
B06,1,2,20369
B02,2,2,20377
B01,0,1,20377
B01,1,1,20377
B06,2,2,20408
B05,1,3,20411
B04,0,3,20411
B05,0,3,20416
B04,1,3,20420
B03,2,3,20420
B03,3,3,20420
B02,1,2,20420
B02,2,2,20437
B01,0,1,20437
B01,1,1,20437
B19,2,3,20444
B19,3,3,20444
B18,1,2,20444
B18,2,2,20444
B17,2,3,20444
B17,3,3,20444
B16,1,2,20444
B16,2,2,20444
B15,0,1,20444
B15,1,1,20444
B14,2,3,20444
B14,3,3,20444
B13,2,3,20444
B13,3,3,20444
B12,1,2,20444
B12,2,2,20444
B11,1,2,20444
B11,2,2,20444
B10,1,2,20444
B10,2,2,20444
B09,2,3,20444
B09,3,3,20444
B08,1,2,20444
B08,2,2,20444
B07,0,1,20444
B07,1,1,20444
B06,1,2,20444
B06,2,2,20465
B05,1,3,20469
B04,0,3,20469
B05,0,3,20474
B04,1,3,20486
B03,2,3,20486
B03,3,3,20486
B02,1,2,20486
B02,2,2,20498
B01,0,1,20498
B01,1,1,20498
B19,2,3,20525
B19,3,3,20525
B18,1,2,20525
B18,2,2,20525
B17,2,3,20525
B17,3,3,20525
B16,1,2,20525
B16,2,2,20525
B15,0,1,20525
B15,1,1,20525
B14,2,3,20525
B05,1,3,20526
B04,0,3,20526
B14,3,3,20543
B13,2,3,20543
B13,3,3,20543
B12,1,2,20543
B12,2,2,20543
B11,1,2,20543
B11,2,2,20543
B10,1,2,20543
B10,2,2,20543
B09,2,3,20543
B09,3,3,20543
B08,1,2,20543
B08,2,2,20543
B07,0,1,20543
B07,1,1,20543
B06,1,2,20543
B06,2,2,20543
B05,0,3,20543
B04,1,3,20547
B03,2,3,20547
B03,3,3,20547
B02,1,2,20547
B02,2,2,20566
B01,0,1,20566
B01,1,1,20566
B05,1,3,20582
B04,0,3,20582
B04,1,3,20602
B03,2,3,20602
B03,3,3,20602
B02,1,2,20602
B02,2,2,20621
B01,0,1,20621
B01,1,1,20629
B19,2,3,20632
B19,3,3,20632
B18,1,2,20632
B18,2,2,20632
B17,2,3,20632
B17,3,3,20632
B16,1,2,20632
B16,2,2,20632
B15,0,1,20632
B15,1,1,20632
B14,2,3,20632
B14,3,3,20632
B13,2,3,20632
B13,3,3,20632
B12,1,2,20632
B12,2,2,20632
B11,1,2,20632
B11,2,2,20632
B10,1,2,20632
B10,2,2,20632
B09,2,3,20632
B09,3,3,20632
B08,1,2,20632
B08,2,2,20632
B07,0,1,20632
B07,1,1,20632
B06,1,2,20632
B06,2,2,20632
B05,0,3,20632
B05,1,3,20636
B04,0,3,20636
B04,1,3,20658
B03,2,3,20658
B03,3,3,20658
B02,1,2,20658
B02,2,2,20674
B01,0,1,20674
B01,1,1,20682
B05,2,3,20686
B04,0,3,20686
B04,1,3,20710
B03,2,3,20710
B03,3,3,20710
B02,1,2,20710
B02,2,2,20727
B01,0,1,20727
B01,1,1,20740
B19,2,3,20744
B19,3,3,20744
B18,1,2,20744
B18,2,2,20744
B17,2,3,20744
B17,3,3,20744
B16,1,2,20744
B16,2,2,20744
B15,0,1,20744
B15,1,1,20744
B14,2,3,20744
B14,3,3,20744
B13,2,3,20744
B13,3,3,20744
B12,1,2,20744
B12,2,2,20744
B11,1,2,20744
B11,2,2,20744
B10,1,2,20744
B10,2,2,20744
B09,2,3,20744
B09,3,3,20744
B08,1,2,20744
B08,2,2,20744
B07,0,1,20744
B07,1,1,20744
B06,1,2,20744
B06,2,2,20744
B05,1,3,20744
B05,2,3,20747
B04,0,3,20747
B04,1,3,20770
B03,2,3,20770
B03,3,3,20770
B02,1,2,20770
B02,2,2,20785
B01,0,1,20785
B01,1,1,20794
B05,3,3,20811
B04,0,3,20811
B04,1,3,20832
B03,2,3,20832
B19,2,3,20838
B19,3,3,20838
B18,1,2,20838
B18,2,2,20838
B17,2,3,20838
B17,3,3,20838
B16,1,2,20838
B16,2,2,20838
B15,0,1,20838
B15,1,1,20838
B14,2,3,20838
B14,3,3,20838
B13,2,3,20838
B13,3,3,20838
B12,1,2,20838
B12,2,2,20838
B11,1,2,20838
B11,2,2,20838
B10,1,2,20838
B10,2,2,20838
B09,2,3,20838
B09,3,3,20838
B08,1,2,20838
B08,2,2,20838
B07,0,1,20838
B07,1,1,20838
B06,1,2,20838
B06,2,2,20838
B05,2,3,20838
B03,3,3,20849
B02,1,2,20849
B02,2,2,20849
B01,0,1,20849
B01,1,1,20849
B05,3,3,20864
B04,0,3,20864
B04,1,3,20893
B03,2,3,20893
B03,3,3,20901
B02,1,2,20901
B02,2,2,20901
B01,0,1,20901
B01,1,1,20909
B19,2,3,20918
B19,3,3,20918
B18,1,2,20918
B18,2,2,20918
B17,2,3,20918
B17,3,3,20918
B16,1,2,20918
B16,2,2,20918
B15,0,1,20918
B15,1,1,20918
B14,2,3,20918
B14,3,3,20918
B13,2,3,20918
B13,3,3,20918
B12,1,2,20918
B12,2,2,20918
B11,1,2,20918
B11,2,2,20918
B10,1,2,20918
B10,2,2,20918
