vin,station_id,event,t_s
V000091,S02,in,5610.134132987175
V000090,S02,out,5610.134132987175
V000089,S03,out,5619.113132255309
V000090,S03,in,5619.113132255309
V000059,S19,in,5620.60939972493
V000058,S19,out,5620.60939972493
V000085,S04,out,5620.875207670805
V000086,S04,in,5620.875207670805
V000079,S08,out,5623.663842003307
V000080,S08,in,5623.663842003307
V000084,S05,out,5623.987751330109
V000085,S05,in,5623.987751330109
V000079,S09,in,5627.283417927542
V000060,S18,out,5629.715957840853
V000061,S18,in,5629.715957840853
V000092,S01,out,5630.59701762589
V000093,S01,in,5630.59701762589
V000062,S17,out,5631.862859207102
V000069,S13,out,5637.093088679838
V000082,S06,out,5638.31386333422
V000083,S06,in,5638.31386333422
V000081,S07,out,5640.823369680235
V000063,S16,out,5641.212157997575
V000070,S13,in,5642.093088679838
V000082,S07,in,5642.823369680235
V000073,S11,out,5643.949857930325
V000074,S11,in,5643.949857930325
V000070,S12,out,5644.226974598345
V000071,S12,in,5644.226974598345
V000092,S02,in,5648.134132987175
V000091,S02,out,5648.134132987175
V000063,S17,in,5649.862859207102
V000064,S16,in,5650.212157997575
V000056,S20,out,5658.941603291793
V000057,S20,in,5658.941603291793
V000079,S09,out,5670.283417927542
V000085,S05,out,5675.987751330109
V000080,S08,out,5676.663842003307
V000081,S08,in,5676.663842003307
V000080,S09,in,5680.283417927542
V000062,S18,in,5680.715957840853
V000061,S18,out,5680.715957840853
V000091,S03,in,5681.113132255309
V000090,S03,out,5681.113132255309
V000060,S19,in,5682.60939972493
V000059,S19,out,5682.60939972493
V000086,S04,out,5682.875207670805
V000087,S04,in,5682.875207670805
V000086,S05,in,5683.987751330109
V000093,S01,out,5686.59701762589
V000094,S01,in,5686.59701762589
V000083,S06,out,5690.31386333422
V000084,S06,in,5690.31386333422
V000083,S07,in,5699.823369680235
V000082,S07,out,5699.823369680235
V000063,S17,out,5699.862859207102
V000064,S16,out,5700.212157997575
V000070,S13,out,5701.093088679838
V000071,S13,in,5704.093088679838
V000075,S11,in,5704.949857930325
V000074,S11,out,5704.949857930325
V000071,S12,out,5705.226974598345
V000072,S12,in,5705.226974598345
V000093,S02,in,5707.134132987175
V000092,S02,out,5707.134132987175
V000064,S17,in,5708.862859207102
V000058,S20,in,5712.941603291793
V000057,S20,out,5712.941603291793
V000065,S16,in,5725.212157997575
V000080,S09,out,5727.283417927542
V000062,S18,out,5728.715957840853
V000063,S18,in,5728.715957840853
V000060,S19,out,5733.60939972493
V000061,S19,in,5733.60939972493
V000085,S06,in,5736.31386333422
V000084,S06,out,5736.31386333422
V000082,S08,in,5736.663842003307
V000081,S08,out,5736.663842003307
V000081,S09,in,5739.283417927542
V000094,S01,out,5740.59701762589
V000095,S01,in,5740.59701762589
V000086,S05,out,5741.987751330109
V000071,S13,out,5750.093088679838
V000083,S07,out,5752.823369680235
V000084,S07,in,5752.823369680235
V000094,S02,in,5760.134132987175
V000093,S02,out,5760.134132987175
V000064,S17,out,5760.862859207102
V000076,S11,in,5762.949857930325
V000075,S11,out,5762.949857930325
V000072,S12,out,5763.226974598345
V000073,S12,in,5763.226974598345
V000072,S13,in,5764.093088679838
V000059,S20,in,5772.941603291793
V000058,S20,out,5772.941603291793
V000063,S18,out,5777.715957840853
V000064,S18,in,5777.715957840853
V000065,S16,out,5778.212157997575
V000092,S03,in,5780.113132255309
V000091,S03,out,5780.113132255309
V000066,S16,in,5781.212157997575
V000085,S06,out,5781.31386333422
V000086,S06,in,5781.31386333422
V000087,S04,out,5781.875207670805
V000088,S04,in,5781.875207670805
V000087,S05,in,5782.987751330109
V000065,S17,in,5786.862859207102
V000061,S19,out,5790.60939972493
V000062,S19,in,5790.60939972493
V000081,S09,out,5793.283417927542
V000096,S01,in,5794.59701762589
V000095,S01,out,5794.59701762589
V000082,S08,out,5794.663842003307
V000083,S08,in,5794.663842003307
V000082,S09,in,5798.283417927542
V000084,S07,out,5809.823369680235
V000085,S07,in,5809.823369680235
V000076,S11,out,5814.949857930325
V000077,S11,in,5814.949857930325
V000073,S12,out,5815.226974598345
V000074,S12,in,5815.226974598345
V000073,S13,in,5821.093088679838
V000072,S13,out,5821.093088679838
V000095,S02,in,5826.134132987175
V000094,S02,out,5826.134132987175
V000064,S18,out,5827.715957840853
V000087,S05,out,5830.987751330109
V000059,S20,out,5833.941603291793
V000060,S20,in,5833.941603291793
V000066,S16,out,5834.212157997575
V000086,S06,out,5837.31386333422
V000065,S18,in,5837.715957840853
V000065,S17,out,5837.862859207102
V000093,S03,in,5838.113132255309
V000092,S03,out,5838.113132255309
V000087,S06,in,5838.31386333422
V000088,S04,out,5839.875207670805
V000089,S04,in,5839.875207670805
V000088,S05,in,5840.987751330109
V000062,S19,out,5841.60939972493
V000063,S19,in,5841.60939972493
V000067,S16,in,5842.212157997575
V000066,S17,in,5842.862859207102
V000084,S08,in,5844.663842003307
V000083,S08,out,5844.663842003307
V000083,S09,in,5849.283417927542
V000082,S09,out,5849.283417927542
V000096,S01,out,5849.59701762589
V000097,S01,in,5849.59701762589
V000085,S07,out,5867.823369680235
V000086,S07,in,5867.823369680235
V000077,S11,out,5875.949857930325
V000078,S11,in,5875.949857930325
V000074,S12,out,5876.226974598345
V000075,S12,in,5876.226974598345
V000096,S02,in,5877.134132987175
V000095,S02,out,5877.134132987175
V000061,S20,in,5880.941603291793
V000060,S20,out,5880.941603291793
V000087,S06,out,5883.31386333422
V000074,S13,in,5885.093088679838
V000073,S13,out,5885.093088679838
V000064,S19,in,5887.60939972493
V000063,S19,out,5887.60939972493
V000067,S16,out,5892.212157997575
V000066,S17,out,5894.862859207102
V000088,S05,out,5894.987751330109
V000065,S18,out,5897.715957840853
V000066,S18,in,5897.715957840853
V000093,S03,out,5898.113132255309
V000094,S03,in,5898.113132255309
V000098,S01,in,5898.59701762589
V000097,S01,out,5898.59701762589
V000084,S08,out,5898.663842003307
V000085,S08,in,5898.663842003307
V000067,S17,in,5899.862859207102
V000089,S04,out,5899.875207670805
V000090,S04,in,5899.875207670805
V000089,S05,in,5900.987751330109
V000088,S06,in,5902.31386333422
V000084,S09,in,5903.283417927542
V000083,S09,out,5903.283417927542
V000068,S16,in,5905.212157997575
V000087,S07,in,5927.823369680235
V000086,S07,out,5927.823369680235
V000079,S11,in,5931.949857930325
V000078,S11,out,5931.949857930325
V000076,S12,in,5932.226974598345
V000075,S12,out,5932.226974598345
V000062,S20,in,5936.941603291793
V000061,S20,out,5936.941603291793
V000097,S02,in,5939.134132987175
V000096,S02,out,5939.134132987175
V000075,S13,in,5945.093088679838
V000074,S13,out,5945.093088679838
V000084,S09,out,5946.283417927542
V000065,S19,in,5949.60939972493
V000064,S19,out,5949.60939972493
V000067,S17,out,5949.862859207102
V000088,S06,out,5952.31386333422
V000098,S01,out,5952.59701762589
V000099,S01,in,5952.59701762589
V000089,S05,out,5955.987751330109
V000067,S18,in,5957.715957840853
V000066,S18,out,5957.715957840853
V000068,S16,out,5959.212157997575
V000089,S06,in,5962.31386333422
V000085,S08,out,5962.663842003307
V000086,S08,in,5962.663842003307
V000094,S03,out,5963.113132255309
V000095,S03,in,5963.113132255309
V000090,S04,out,5964.875207670805
V000091,S04,in,5964.875207670805
V000085,S09,in,5965.283417927542
V000090,S05,in,5965.987751330109
V000068,S17,in,5967.862859207102
V000069,S16,in,5970.212157997575
V000088,S07,in,5981.823369680235
V000087,S07,out,5981.823369680235
V000080,S11,in,5983.949857930325
V000079,S11,out,5983.949857930325
V000076,S12,out,5984.226974598345
V000077,S12,in,5984.226974598345
V000097,S02,out,5990.134132987175
V000098,S02,in,5990.134132987175
V000076,S13,in,5996.093088679838
V000075,S13,out,5996.093088679838
V000065,S19,out,6001.60939972493
V000066,S19,in,6001.60939972493
V000062,S20,out,6003.941603291793
V000063,S20,in,6003.941603291793
V000067,S18,out,6005.715957840853
V000085,S09,out,6016.283417927542
V000089,S06,out,6016.31386333422
V000068,S18,in,6017.715957840853
V000068,S17,out,6017.862859207102
V000090,S05,out,6019.987751330109
V000086,S08,out,6020.663842003307
V000087,S08,in,6020.663842003307
V000086,S09,in,6023.283417927542
V000099,S01,out,6023.59701762589
V000100,S01,in,6023.59701762589
V000095,S03,out,6025.113132255309
V000096,S03,in,6025.113132255309
V000090,S06,in,6026.31386333422
V000091,S04,out,6026.875207670805
V000092,S04,in,6026.875207670805
V000069,S16,out,6027.212157997575
V000091,S05,in,6027.987751330109
V000070,S16,in,6032.212157997575
V000069,S17,in,6035.862859207102
V000076,S13,out,6036.093088679838
V000099,S02,in,6046.134132987175
V000098,S02,out,6046.134132987175
V000088,S07,out,6047.823369680235
V000089,S07,in,6047.823369680235
V000077,S13,in,6048.093088679838
V000080,S11,out,6048.949857930325
V000081,S11,in,6048.949857930325
V000077,S12,out,6049.226974598345
V000078,S12,in,6049.226974598345
V000067,S19,in,6054.60939972493
V000066,S19,out,6054.60939972493
V000064,S20,in,6054.941603291793
V000063,S20,out,6054.941603291793
V000086,S09,out,6068.283417927542
V000088,S08,in,6069.663842003307
V000087,S08,out,6069.663842003307
V000101,S01,in,6071.59701762589
V000100,S01,out,6071.59701762589
V000087,S09,in,6072.283417927542
V000068,S18,out,6073.715957840853
V000070,S16,out,6079.212157997575
V000090,S06,out,6080.31386333422
V000096,S03,out,6083.113132255309
V000097,S03,in,6083.113132255309
V000092,S04,out,6084.875207670805
V000093,S04,in,6084.875207670805
V000070,S17,in,6088.862859207102
V000069,S17,out,6088.862859207102
V000069,S18,in,6089.715957840853
V000071,S16,in,6094.212157997575
V000099,S02,out,6097.134132987175
V000100,S02,in,6097.134132987175
V000090,S07,in,6105.823369680235
V000089,S07,out,6105.823369680235
V000081,S11,out,6108.949857930325
V000082,S11,in,6108.949857930325
V000078,S12,out,6109.226974598345
V000079,S12,in,6109.226974598345
V000064,S20,out,6109.941603291793
V000065,S20,in,6109.941603291793
V000067,S19,out,6114.60939972493
V000068,S19,in,6114.60939972493
V000078,S13,in,6118.093088679838
V000077,S13,out,6118.093088679838
V000101,S01,out,6122.59701762589
V000102,S01,in,6122.59701762589
V000089,S08,in,6127.663842003307
V000088,S08,out,6127.663842003307
V000087,S09,out,6131.283417927542
V000088,S09,in,6131.283417927542
V000097,S03,out,6140.113132255309
V000098,S03,in,6140.113132255309
V000070,S17,out,6141.862859207102
V000093,S04,out,6141.875207670805
V000094,S04,in,6141.875207670805
V000069,S18,out,6142.715957840853
V000070,S18,in,6142.715957840853
V000072,S16,in,6151.212157997575
V000071,S16,out,6151.212157997575
V000100,S02,out,6157.134132987175
V000101,S02,in,6157.134132987175
V000071,S17,in,6159.862859207102
V000090,S07,out,6164.823369680235
V000065,S20,out,6169.941603291793
V000066,S20,in,6169.941603291793
V000102,S01,out,6170.59701762589
V000103,S01,in,6170.59701762589
V000078,S13,out,6172.093088679838
V000069,S19,in,6174.60939972493
V000068,S19,out,6174.60939972493
V000082,S11,out,6175.949857930325
V000083,S11,in,6175.949857930325
V000079,S13,in,6176.093088679838
V000079,S12,out,6176.226974598345
V000080,S12,in,6176.226974598345
V000089,S08,out,6184.663842003307
V000090,S08,in,6184.663842003307
V000088,S09,out,6185.283417927542
V000089,S09,in,6187.283417927542
V000070,S18,out,6197.715957840853
V000073,S16,in,6206.212157997575
V000072,S16,out,6206.212157997575
V000098,S03,out,6212.113132255309
V000099,S03,in,6212.113132255309
V000102,S02,in,6213.134132987175
V000101,S02,out,6213.134132987175
V000071,S18,in,6213.715957840853
V000071,S17,out,6213.862859207102
V000094,S04,out,6213.875207670805
V000095,S04,in,6213.875207670805
V000072,S17,in,6214.862859207102
V000051,S20,in,6222.941603291793
V000066,S20,out,6222.941603291793
V000084,S11,in,6231.949857930325
V000083,S11,out,6231.949857930325
V000081,S12,in,6232.226974598345
V000080,S12,out,6232.226974598345
V000079,S13,out,6233.093088679838
V000080,S13,in,6233.093088679838
V000069,S19,out,6236.60939972493
V000070,S19,in,6236.60939972493
V000090,S08,out,6236.663842003307
V000104,S01,in,6237.59701762589
V000103,S01,out,6237.59701762589
V000089,S09,out,6239.283417927542
V000090,S09,in,6240.283417927542
V000073,S16,out,6258.212157997575
V000071,S18,out,6267.715957840853
V000074,S16,in,6268.212157997575
V000067,S20,in,6274.941603291793
V000051,S20,out,6274.941603291793
V000072,S18,in,6275.715957840853
V000072,S17,out,6276.862859207102
V000073,S17,in,6276.862859207102
V000070,S19,out,6289.60939972493
V000071,S19,in,6289.60939972493
V000090,S09,out,6293.283417927542
V000084,S11,out,6293.949857930325
V000085,S11,in,6293.949857930325
V000082,S12,in,6294.226974598345
V000081,S12,out,6294.226974598345
V000080,S13,out,6297.093088679838
V000081,S13,in,6297.093088679838
V000074,S16,out,6317.212157997575
V000075,S16,in,6328.212157997575
V000068,S20,in,6335.941603291793
V000067,S20,out,6335.941603291793
V000072,S18,out,6336.715957840853
V000073,S18,in,6337.715957840853
V000074,S17,in,6338.862859207102
V000073,S17,out,6338.862859207102
V000085,S11,out,6352.949857930325
V000086,S11,in,6352.949857930325
V000082,S12,out,6353.226974598345
V000083,S12,in,6353.226974598345
V000071,S19,out,6353.60939972493
V000072,S19,in,6353.60939972493
V000075,S16,out,6381.212157997575
V000076,S16,in,6383.212157997575
V000074,S17,out,6386.862859207102
V000081,S13,out,6388.093088679838
V000075,S17,in,6388.862859207102
V000068,S20,out,6388.941603291793
V000069,S20,in,6388.941603291793
V000073,S18,out,6396.715957840853
V000074,S18,in,6396.715957840853
V000091,S05,out,6401.987751330109
V000092,S05,in,6401.987751330109
V000099,S03,out,6402.113132255309
V000100,S03,in,6402.113132255309
V000102,S02,out,6403.134132987175
V000103,S02,in,6403.134132987175
V000096,S04,in,6403.875207670805
V000095,S04,out,6403.875207670805
V000104,S01,out,6404.59701762589
V000105,S01,in,6404.59701762589
V000072,S19,out,6406.60939972493
V000073,S19,in,6406.60939972493
V000091,S06,in,6408.31386333422
V000069,S20,out,6433.941603291793
V000070,S20,in,6433.941603291793
V000075,S17,out,6435.862859207102
V000076,S16,out,6436.212157997575
V000077,S16,in,6440.212157997575
V000082,S13,out,6443.093088679838
V000076,S17,in,6444.862859207102
V000082,S13,in,6451.260140852536
V000074,S18,out,6457.715957840853
V000075,S18,in,6457.715957840853
V000091,S06,out,6459.31386333422
V000092,S05,out,6460.987751330109
V000093,S05,in,6460.987751330109
V000091,S07,in,6464.823369680235
V000101,S03,in,6467.113132255309
V000100,S03,out,6467.113132255309
V000092,S06,in,6467.31386333422
V000104,S02,in,6468.134132987175
V000103,S02,out,6468.134132987175
V000096,S04,out,6468.875207670805
V000097,S04,in,6468.875207670805
V000106,S01,in,6469.59701762589
V000105,S01,out,6469.59701762589
V000073,S19,out,6471.60939972493
V000074,S19,in,6471.60939972493
V000070,S20,out,6483.941603291793
V000071,S20,in,6483.941603291793
V000077,S16,out,6484.212157997575
V000076,S17,out,6502.862859207102
V000077,S17,in,6502.862859207102
V000078,S16,in,6503.212157997575
V000075,S18,out,6507.715957840853
V000076,S18,in,6507.715957840853
V000091,S07,out,6508.823369680235
V000094,S05,in,6512.987751330109
V000093,S05,out,6512.987751330109
V000092,S06,out,6513.31386333422
V000091,S08,in,6515.663842003307
V000093,S06,in,6518.31386333422
V000092,S07,in,6518.823369680235
V000074,S19,out,6526.60939972493
V000075,S19,in,6526.60939972493
V000102,S03,in,6528.113132255309
V000101,S03,out,6528.113132255309
V000097,S04,out,6528.875207670805
V000098,S04,in,6528.875207670805
V000104,S02,out,6529.134132987175
V000105,S02,in,6529.134132987175
V000077,S17,out,6546.862859207102
V000072,S20,in,6546.941603291793
V000071,S20,out,6546.941603291793
V000078,S16,out,6553.212157997575
V000078,S17,in,6560.862859207102
V000079,S16,in,6564.212157997575
V000093,S06,out,6565.31386333422
V000077,S18,in,6565.715957840853
V000076,S18,out,6565.715957840853
V000095,S05,in,6572.987751330109
V000094,S05,out,6572.987751330109
V000091,S08,out,6573.663842003307
V000091,S09,in,6576.283417927542
V000094,S06,in,6579.31386333422
V000103,S03,in,6582.113132255309
V000102,S03,out,6582.113132255309
V000092,S07,out,6582.823369680235
V000093,S07,in,6582.823369680235
V000075,S19,out,6583.60939972493
V000076,S19,in,6583.60939972493
V000099,S04,in,6583.875207670805
V000098,S04,out,6583.875207670805
V000105,S02,out,6586.134132987175
V000087,S11,in,6586.949857930325
V000086,S11,out,6586.949857930325
V000083,S13,in,6587.093088679838
V000083,S12,out,6587.226974598345
V000084,S12,in,6587.226974598345
V000092,S08,in,6588.663842003307
V000072,S20,out,6605.941603291793
V000073,S20,in,6605.941603291793
V000079,S16,out,6608.212157997575
V000077,S18,out,6615.715957840853
V000078,S17,out,6620.862859207102
V000079,S17,in,6620.862859207102
V000078,S18,in,6621.715957840853
V000080,S16,in,6624.212157997575
V000094,S06,out,6626.31386333422
V000091,S09,out,6627.283417927542
V000095,S05,out,6640.987751330109
V000096,S05,in,6640.987751330109
V000103,S03,out,6641.113132255309
V000104,S03,in,6641.113132255309
V000099,S04,out,6642.875207670805
V000100,S04,in,6642.875207670805
V000087,S11,out,6642.949857930325
V000088,S11,in,6642.949857930325
V000085,S12,in,6643.226974598345
V000084,S12,out,6643.226974598345
V000076,S19,out,6643.60939972493
V000077,S19,in,6643.60939972493
V000092,S08,out,6645.663842003307
V000095,S06,in,6646.31386333422
V000092,S09,in,6649.283417927542
V000094,S07,in,6649.823369680235
V000093,S07,out,6649.823369680235
V000093,S08,in,6655.663842003307
V000084,S13,in,6660.093088679838
V000083,S13,out,6660.093088679838
V000074,S20,in,6664.941603291793
V000073,S20,out,6664.941603291793
V000080,S16,out,6677.212157997575
V000079,S17,out,6679.862859207102
V000079,S18,in,6680.715957840853
V000078,S18,out,6680.715957840853
V000080,S17,in,6685.862859207102
V000081,S16,in,6686.212157997575
V000086,S12,in,6700.226974598345
V000085,S12,out,6700.226974598345
V000092,S09,out,6700.283417927542
