run,station_id,tool_id,program_id,vin,t_s,target_nm,spec_low_nm,spec_high_nm,torque_nm,angle_deg,current_a,temp_c,cycle_s,result_status
L1_run_001,S06,L1_run_001-TS06,PF102,V000002,433.0,80.65,71.16,90.13,82.932,85.802,11.574,38.211,2.983,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000003,512.0,80.65,71.16,90.13,79.11,93.651,11.577,34.525,2.985,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000004,564.0,80.65,71.16,90.13,77.964,90.153,11.076,37.056,3.259,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000005,619.0,80.65,71.16,90.13,77.905,93.232,10.96,34.634,3.251,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000006,691.0,80.65,71.16,90.13,78.001,94.903,11.544,35.934,3.209,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000007,750.0,80.65,71.16,90.13,78.227,92.855,10.936,38.313,3.495,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000008,821.0,80.65,71.16,90.13,81.234,89.561,11.189,38.053,2.6,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000009,863.0,80.65,71.16,90.13,83.726,94.193,11.429,38.412,2.842,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000010,937.0,80.65,71.16,90.13,81.907,90.078,11.812,36.989,3.274,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000011,1004.0,80.65,71.16,90.13,75.238,95.804,11.659,32.929,3.072,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000012,1052.0,80.65,71.16,90.13,80.286,91.375,11.188,37.091,3.226,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000013,1303.0,80.65,71.16,90.13,81.689,90.845,10.917,38.389,3.256,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000014,1366.0,80.65,71.16,90.13,75.734,93.539,11.403,37.825,3.136,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000015,1422.0,80.65,71.16,90.13,82.023,89.39,11.546,37.164,3.337,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000016,1469.0,80.65,71.16,90.13,81.504,92.115,11.582,36.487,3.168,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000017,1528.0,80.65,71.16,90.13,81.751,91.202,11.608,37.735,3.06,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000018,1582.0,80.65,71.16,90.13,82.382,91.971,11.48,35.291,2.736,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000019,1641.0,80.65,71.16,90.13,80.53,90.008,10.957,36.034,2.746,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000020,1698.0,80.65,71.16,90.13,85.06,88.689,11.418,37.654,3.14,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000021,1754.0,80.65,71.16,90.13,80.274,93.162,11.513,35.407,2.675,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000022,2017.0,80.65,71.16,90.13,86.057,94.617,11.037,37.565,3.142,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000023,2066.0,80.65,71.16,90.13,79.026,90.238,11.975,35.291,3.315,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000024,2121.0,80.65,71.16,90.13,82.324,90.08,11.458,37.387,3.131,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000025,2182.0,80.65,71.16,90.13,82.835,89.014,12.111,40.241,3.054,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000026,2246.0,80.65,71.16,90.13,80.764,93.698,11.087,36.526,2.794,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000027,2302.0,80.65,71.16,90.13,78.603,96.406,12.25,37.255,3.07,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000028,2368.0,80.65,71.16,90.13,78.379,90.739,11.664,36.704,3.086,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000029,2420.0,80.65,71.16,90.13,79.071,91.256,11.757,34.863,2.726,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000030,2486.0,80.65,71.16,90.13,84.397,88.261,11.294,36.062,3.093,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000031,2552.0,80.65,71.16,90.13,79.074,93.843,10.726,38.282,3.162,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000032,2608.0,80.65,71.16,90.13,78.607,93.325,10.897,37.905,3.068,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000033,2674.0,80.65,71.16,90.13,78.836,94.79,10.997,38.982,3.247,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000034,2721.0,80.65,71.16,90.13,77.726,92.393,11.608,37.455,2.971,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000035,2790.0,80.65,71.16,90.13,80.607,93.184,11.501,37.432,3.08,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000036,2854.0,80.65,71.16,90.13,80.521,97.01,11.393,33.875,3.349,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000037,2910.0,80.65,71.16,90.13,79.82,95.439,11.196,39.395,3.397,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000038,2962.0,80.65,71.16,90.13,78.203,91.908,11.885,40.004,3.365,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000039,3027.0,80.65,71.16,90.13,78.198,89.77,11.847,38.255,3.139,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000040,3082.0,80.65,71.16,90.13,78.601,90.119,11.602,35.981,3.053,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000041,3142.0,80.65,71.16,90.13,80.309,91.627,11.957,37.751,3.231,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000042,3200.0,80.65,71.16,90.13,78.536,92.467,10.658,35.986,3.211,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000043,3261.0,80.65,71.16,90.13,83.489,90.238,12.297,36.107,2.95,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000044,3319.0,80.65,71.16,90.13,79.357,91.465,11.285,36.844,3.033,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000045,3389.0,80.65,71.16,90.13,78.012,95.455,10.895,35.07,3.55,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000046,3469.0,80.65,71.16,90.13,79.349,96.265,10.876,37.436,3.189,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000047,3517.0,80.65,71.16,90.13,76.369,97.819,10.859,36.252,3.111,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000048,3588.0,80.65,71.16,90.13,83.232,87.657,11.415,35.552,3.201,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000049,3642.0,80.65,71.16,90.13,81.803,87.461,11.635,38.36,3.344,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000050,3694.0,80.65,71.16,90.13,78.154,90.908,11.232,36.062,2.893,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000051,3802.0,80.65,71.16,90.13,80.163,89.617,11.541,37.746,2.957,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000052,3848.0,80.65,71.16,90.13,83.857,88.616,11.511,36.203,3.095,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000053,3905.0,80.65,71.16,90.13,76.826,91.337,11.039,38.809,3.152,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000054,3951.0,80.65,71.16,90.13,81.65,88.47,11.48,38.036,3.596,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000055,4013.0,80.65,71.16,90.13,82.123,93.734,11.851,39.038,3.25,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000056,4070.0,80.65,71.16,90.13,84.387,91.468,11.35,38.334,3.14,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000057,4137.0,80.65,71.16,90.13,77.279,94.786,11.115,34.963,2.733,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000058,4196.0,80.65,71.16,90.13,78.231,90.401,11.561,36.302,2.576,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000059,4248.0,80.65,71.16,90.13,76.955,89.482,11.243,39.296,3.18,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000060,4308.0,80.65,71.16,90.13,79.325,94.891,11.231,38.187,3.253,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000061,4360.0,80.65,71.16,90.13,79.162,93.184,11.345,35.631,3.271,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000062,4424.0,80.65,71.16,90.13,80.856,90.693,11.295,37.916,3.229,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000063,4479.0,80.65,71.16,90.13,77.376,89.714,10.663,34.633,3.273,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000064,4542.0,80.65,71.16,90.13,81.927,88.082,11.56,39.299,3.382,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000065,4604.0,80.65,71.16,90.13,85.524,87.892,11.138,37.047,2.989,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000066,4657.0,80.65,71.16,90.13,78.099,90.477,11.662,35.831,2.756,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000067,4711.0,80.65,71.16,90.13,79.013,90.692,10.997,31.514,3.183,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000068,4786.0,80.65,71.16,90.13,80.902,88.347,11.914,36.434,3.182,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000069,4830.0,80.65,71.16,90.13,78.171,92.23,12.161,37.582,2.774,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000070,4900.0,80.65,71.16,90.13,81.863,93.068,11.222,36.698,3.355,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000071,4992.0,80.65,71.16,90.13,82.598,89.812,12.156,33.909,3.118,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000072,5050.0,80.65,71.16,90.13,80.686,96.246,11.32,37.857,2.95,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000073,5102.0,80.65,71.16,90.13,78.747,93.909,12.042,34.043,2.696,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000074,5163.0,80.65,71.16,90.13,83.607,90.642,11.722,35.237,3.046,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000075,5208.0,80.65,71.16,90.13,80.32,91.924,11.382,35.682,2.917,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000076,5256.0,80.65,71.16,90.13,78.759,93.083,10.926,36.16,2.969,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000077,5307.0,80.65,71.16,90.13,79.747,96.124,11.352,40.495,2.692,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000078,5428.0,80.65,71.16,90.13,86.256,95.571,10.849,37.298,3.208,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000079,5481.0,80.65,71.16,90.13,79.025,96.144,12.476,36.578,3.121,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000080,5531.0,80.65,71.16,90.13,77.929,90.487,11.887,38.387,2.874,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000081,5585.0,80.65,71.16,90.13,80.308,94.395,12.158,38.509,3.375,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000082,5639.0,80.65,71.16,90.13,79.835,92.759,11.888,38.469,2.986,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000083,5691.0,80.65,71.16,90.13,76.058,97.995,11.666,34.664,3.099,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000084,5737.0,80.65,71.16,90.13,76.699,96.518,11.177,40.429,3.248,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000085,5782.0,80.65,71.16,90.13,83.066,93.781,11.527,35.061,2.954,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000086,5838.0,80.65,71.16,90.13,80.777,89.837,11.126,36.076,2.933,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000087,5884.0,80.65,71.16,90.13,81.025,92.179,12.362,37.942,3.377,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000088,5953.0,80.65,71.16,90.13,77.39,91.629,11.486,38.068,3.314,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000089,6017.0,80.65,71.16,90.13,78.469,92.032,11.128,36.333,2.965,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000090,6081.0,80.65,71.16,90.13,80.728,92.818,11.744,38.829,3.416,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000091,6460.0,80.65,71.16,90.13,81.419,94.761,11.227,37.158,3.32,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000092,6514.0,80.65,71.16,90.13,80.705,90.419,11.213,38.404,3.033,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000093,6566.0,80.65,71.16,90.13,82.897,93.524,12.379,36.17,3.134,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000094,6627.0,80.65,71.16,90.13,76.575,90.125,10.707,38.921,3.277,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000095,6712.0,80.65,71.16,90.13,82.836,87.618,11.478,36.161,3.131,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000096,6762.0,80.65,71.16,90.13,81.439,93.969,11.469,36.85,3.049,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000097,6822.0,80.65,71.16,90.13,81.817,97.77,11.609,34.07,3.293,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000098,6885.0,80.65,71.16,90.13,77.399,88.581,11.212,36.888,3.089,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000099,6939.0,80.65,71.16,90.13,80.926,91.359,11.084,39.249,2.943,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000100,6995.0,80.65,71.16,90.13,75.607,91.872,10.444,37.243,3.36,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000101,7060.0,80.65,71.16,90.13,77.395,95.952,11.146,36.429,3.222,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000102,7121.0,80.65,71.16,90.13,81.641,94.098,11.878,34.87,3.039,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000103,7177.0,80.65,71.16,90.13,78.815,89.715,11.502,36.963,3.099,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000104,7825.0,80.65,71.16,90.13,82.252,95.705,11.291,37.122,3.141,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000105,7873.0,80.65,71.16,90.13,77.559,93.002,11.24,37.815,3.005,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000106,7938.0,80.65,71.16,90.13,75.568,97.367,10.678,37.077,3.113,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000107,7994.0,80.65,71.16,90.13,75.999,95.292,11.549,32.721,3.296,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000108,8055.0,80.65,71.16,90.13,79.945,89.677,11.476,35.972,3.029,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000109,8135.0,80.65,71.16,90.13,80.934,90.994,11.682,38.397,2.912,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000110,8196.0,80.65,71.16,90.13,75.119,92.854,11.985,38.477,2.939,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000111,8239.0,80.65,71.16,90.13,78.031,94.1,12.043,39.131,2.674,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000112,8307.0,80.65,71.16,90.13,79.96,92.347,11.142,37.864,3.065,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000113,8369.0,80.65,71.16,90.13,78.11,98.258,11.417,34.845,3.041,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000114,8428.0,80.65,71.16,90.13,80.111,93.24,11.627,39.221,2.877,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000115,8486.0,80.65,71.16,90.13,81.627,86.835,11.753,40.97,2.998,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000116,8549.0,80.65,71.16,90.13,79.507,89.269,11.129,35.67,3.118,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000117,8608.0,80.65,71.16,90.13,77.361,94.856,10.886,37.33,3.037,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000118,8664.0,80.65,71.16,90.13,77.071,88.008,12.12,38.462,3.135,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000119,8726.0,80.65,71.16,90.13,76.75,91.388,11.733,34.398,3.391,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000120,8780.0,80.65,71.16,90.13,75.372,95.014,11.079,35.477,2.916,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000121,8834.0,80.65,71.16,90.13,79.024,91.025,11.477,37.586,2.918,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000122,9190.0,80.65,71.16,90.13,76.801,92.178,11.586,35.378,2.781,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000123,9240.0,80.65,71.16,90.13,76.992,95.736,11.15,38.134,3.248,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000124,9295.0,80.65,71.16,90.13,77.825,91.159,11.083,35.397,2.968,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000125,9354.0,80.65,71.16,90.13,73.335,90.97,11.169,37.192,2.899,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000126,9423.0,80.65,71.16,90.13,78.897,90.439,10.816,35.408,3.325,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000127,9482.0,80.65,71.16,90.13,78.186,93.238,11.476,39.432,3.023,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000128,9538.0,80.65,71.16,90.13,75.512,93.203,11.375,37.601,3.204,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000129,9640.0,80.65,71.16,90.13,74.03,90.31,11.633,36.416,2.936,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000130,9694.0,80.65,71.16,90.13,75.235,91.066,10.716,38.047,3.288,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000131,9757.0,80.65,71.16,90.13,74.802,91.746,11.929,37.599,3.354,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000132,9808.0,80.65,71.16,90.13,78.551,94.552,12.028,35.939,2.877,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000133,9863.0,80.65,71.16,90.13,71.761,91.295,11.748,37.004,2.888,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000134,9917.0,80.65,71.16,90.13,78.565,84.481,11.347,35.612,3.184,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000135,9968.0,80.65,71.16,90.13,74.597,95.606,11.633,38.71,3.036,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000136,10018.0,80.65,71.16,90.13,74.732,94.974,11.886,37.112,3.213,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000137,10071.0,80.65,71.16,90.13,71.579,92.796,10.754,37.317,2.929,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000138,10128.0,80.65,71.16,90.13,76.734,86.992,11.583,37.894,3.058,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000139,10183.0,80.65,71.16,90.13,79.417,89.88,11.664,38.194,3.349,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000140,10238.0,80.65,71.16,90.13,77.484,88.977,11.023,37.571,3.178,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000141,10299.0,80.65,71.16,90.13,73.2,93.666,11.456,36.274,3.231,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000142,10365.0,80.65,71.16,90.13,73.076,89.853,11.071,39.614,3.353,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000143,10426.0,80.65,71.16,90.13,69.237,94.179,11.845,37.478,2.573,NOK
L1_run_001,S06,L1_run_001-TS06,PF102,V000144,10486.0,80.65,71.16,90.13,71.749,93.54,11.273,37.279,3.201,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000145,10536.0,80.65,71.16,90.13,72.859,90.309,11.399,36.106,3.255,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000146,10599.0,80.65,71.16,90.13,70.704,96.255,11.126,37.869,3.18,NOK
L1_run_001,S06,L1_run_001-TS06,PF102,V000147,10666.0,80.65,71.16,90.13,74.581,93.498,11.946,36.092,3.13,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000148,10729.0,80.65,71.16,90.13,70.133,91.367,11.195,39.319,3.517,NOK
L1_run_001,S06,L1_run_001-TS06,PF102,V000149,11115.0,80.65,71.16,90.13,73.656,91.732,11.967,38.555,2.873,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000150,11173.0,80.65,71.16,90.13,71.897,88.369,11.569,35.244,3.102,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000151,11230.0,80.65,71.16,90.13,66.743,98.466,10.475,38.366,3.202,NOK
L1_run_001,S06,L1_run_001-TS06,PF102,V000152,11293.0,80.65,71.16,90.13,72.136,94.605,11.48,39.044,3.004,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000153,11345.0,80.65,71.16,90.13,77.163,91.48,11.877,35.012,2.885,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000154,11400.0,80.65,71.16,90.13,73.761,88.704,11.513,35.754,3.22,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000155,11452.0,80.65,71.16,90.13,73.561,89.801,11.396,40.024,3.229,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000156,11510.0,80.65,71.16,90.13,71.6,94.632,10.835,34.735,3.071,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000157,11559.0,80.65,71.16,90.13,70.683,94.671,11.357,36.776,2.599,NOK
L1_run_001,S06,L1_run_001-TS06,PF102,V000158,11607.0,80.65,71.16,90.13,74.082,96.332,11.291,36.358,2.889,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000159,11662.0,80.65,71.16,90.13,77.468,87.938,11.571,39.078,3.199,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000160,11725.0,80.65,71.16,90.13,76.18,90.14,11.898,37.346,3.175,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000161,11980.0,80.65,71.16,90.13,76.987,89.814,11.795,37.703,3.284,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000162,12035.0,80.65,71.16,90.13,75.46,89.649,11.408,39.028,2.719,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000163,12091.0,80.65,71.16,90.13,73.081,89.878,10.944,36.863,3.187,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000164,12143.0,80.65,71.16,90.13,69.389,94.406,11.203,38.354,3.259,NOK
L1_run_001,S06,L1_run_001-TS06,PF102,V000165,12195.0,80.65,71.16,90.13,70.783,95.614,11.211,36.8,2.877,NOK
L1_run_001,S06,L1_run_001-TS06,PF102,V000166,12239.0,80.65,71.16,90.13,76.992,88.169,11.693,36.232,2.878,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000167,12305.0,80.65,71.16,90.13,78.125,90.656,10.965,35.879,3.271,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000168,12379.0,80.65,71.16,90.13,75.284,89.588,10.883,38.203,3.181,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000169,12438.0,80.65,71.16,90.13,74.75,86.228,11.679,37.134,3.091,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000170,12486.0,80.65,71.16,90.13,75.137,90.157,12.056,35.506,2.885,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000171,12547.0,80.65,71.16,90.13,71.932,94.196,10.977,36.732,3.385,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000172,12606.0,80.65,71.16,90.13,75.096,91.736,11.644,36.163,3.59,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000173,12667.0,80.65,71.16,90.13,73.307,92.421,11.753,37.96,3.059,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000174,12750.0,80.65,71.16,90.13,73.28,92.656,11.983,39.414,3.039,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000175,12846.0,80.65,71.16,90.13,75.026,89.248,12.17,36.707,3.079,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000176,12930.0,80.65,71.16,90.13,75.686,91.426,11.666,37.032,2.963,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000177,13097.0,80.65,71.16,90.13,74.964,93.3,11.813,35.673,3.119,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000178,13165.0,80.65,71.16,90.13,73.627,93.676,11.399,38.04,3.128,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000179,13265.0,80.65,71.16,90.13,71.875,95.792,11.262,38.891,2.81,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000180,13341.0,80.65,71.16,90.13,73.262,92.96,11.025,37.699,3.27,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000181,13421.0,80.65,71.16,90.13,76.066,90.083,11.496,38.658,3.26,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000182,13539.0,80.65,71.16,90.13,73.028,97.616,10.515,39.683,3.125,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000183,13648.0,80.65,71.16,90.13,75.405,93.412,11.667,38.796,3.267,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000184,16319.0,80.65,71.16,90.13,77.004,91.914,12.122,39.059,3.316,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000185,16386.0,80.65,71.16,90.13,72.221,92.205,10.959,39.223,2.928,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000186,16618.0,80.65,71.16,90.13,73.91,90.326,10.831,38.449,3.183,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000187,16713.0,80.65,71.16,90.13,71.063,91.097,11.352,36.585,3.181,NOK
L1_run_001,S06,L1_run_001-TS06,PF102,V000188,16816.0,80.65,71.16,90.13,75.395,93.404,12.078,37.588,3.316,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000189,16898.0,80.65,71.16,90.13,73.586,90.897,11.595,35.942,3.053,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000190,16989.0,80.65,71.16,90.13,77.577,84.989,11.878,38.498,3.321,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000191,17088.0,80.65,71.16,90.13,74.668,91.465,12.124,38.608,3.248,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000192,17173.0,80.65,71.16,90.13,75.1,86.453,11.9,36.341,2.786,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000193,17247.0,80.65,71.16,90.13,76.576,90.24,11.109,39.637,3.159,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000194,17320.0,80.65,71.16,90.13,70.872,97.673,11.556,39.299,3.195,NOK
L1_run_001,S06,L1_run_001-TS06,PF102,V000195,17399.0,80.65,71.16,90.13,68.068,92.814,11.508,37.75,3.019,NOK
L1_run_001,S06,L1_run_001-TS06,PF102,V000196,17502.0,80.65,71.16,90.13,70.008,95.505,11.689,38.429,2.859,NOK
L1_run_001,S06,L1_run_001-TS06,PF102,V000197,17587.0,80.65,71.16,90.13,72.523,98.043,11.241,40.198,3.097,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000198,17671.0,80.65,71.16,90.13,74.009,94.905,11.872,38.4,2.992,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000199,17750.0,80.65,71.16,90.13,74.513,93.718,12.358,39.089,3.369,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000200,17842.0,80.65,71.16,90.13,73.539,94.361,11.719,38.389,3.405,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000201,17941.0,80.65,71.16,90.13,74.597,90.261,11.999,39.518,3.284,OK
L1_run_001,S06,L1_run_001-TS06,PF102,V000202,18540.0,80.65,71.16,90.13,72.93,91.679,11.79,38.656,3.412,OK
